"year","iso3c","country","region","rank","eci.value","gdp_real","gdp_nominal","population","gdpr_pc","gdpn_pc"
1994,"mar","Morocco","ARAB LEAGUE",79,-0.484226,41419013.9656968,33915008.9189984,26421.309,1567.6367119319,1283.62334050135
1994,"bol","Bolivia","CAN",80,-0.502288,6615732.2224605,5981149.2942708,7463.773,886.379076970923,801.357342227691
1994,"lby","Libya","ARAB LEAGUE",82,-0.550879,33682598.0562259,30772527.8973083,4654.483,7236.59277651802,6611.37400164708
1994,"yem","Yemen","ARAB LEAGUE",86,-0.632316,8438067.0474312,4977612.634042,14396.72,586.110381213999,345.746297353981
1994,"ecu","Ecuador","CAN",89,-0.768994,30055033.2444883,20894815.214,11075.454,2713.66151170763,1886.58769329005
1994,"gtm","Guatemala","SICA",91,-0.786431,18401717.6430865,11574236.6277999,9756.398,1886.11797541331,1186.32272154128
1994,"sdn","Sudan","ARAB LEAGUE",93,-0.809113,16705275.6608031,11884304.301174,NA,NA,NA
1994,"syr","Syria","ARAB LEAGUE",94,-0.809339,17350386.7760261,12376557.1670979,13945.646,1244.14363995946,887.485396309206
1994,"cri","Costa Rica","SICA",95,-0.809441,12361721.2844019,10557529.7113752,3393.575,3642.68397910814,3111.0347381081
1994,"dom","Dominican Republic","SICA",99,-0.913243,19087993.8917081,13893467.4588736,7834.359,2436.44615873591,1773.40194122756
1994,"khm","Cambodia","ASEAN",105,-1.07141,2692067.0266775,2676188.9794716,10430.268,258.101424304486,256.579119488742
1994,"hnd","Honduras","SICA",106,-1.14784,6431986.1597858,4094779.9840821,5457.189,1178.62624141949,750.346008555339
1994,"slv","El Salvador","SICA",107,-1.1797,12305387.3407018,8085600,5677.743,2167.30263076398,1424.08700076773
1994,"jam","Jamaica","CARICOM",108,-1.2048,10319491.7795787,5404010.0023071,2439.839,4229.57899253955,2214.90434504371
1994,"nic","Nicaragua","SICA",110,-1.22499,3999418.3948495,3861460.8793113,4557.125,877.618760698796,847.345833022201
1994,"mrt","Mauritania","ARAB LEAGUE",112,-1.32272,1541260.6743359,1595684.5420028,2267.433,679.738133094076,703.740548013017
1995,"sgp","Singapore","ASEAN",20,1.13185,75095162.063149,87062210.0714349,3482.64,21562.7116392016,24998.9117656246
1995,"mex","Mexico","AP",27,0.73243,623097425.054387,343791453.751699,95392.647,6531.92300088273,3603.96177864421
1995,"bra","Brazil","MERCOSUR",29,0.676931,696019986.350542,768951325.826371,161890.816,4299.31730253643,4749.81437999776
1995,"ury","Uruguay","MERCOSUR",34,0.493218,15453281.355919,21312174.6651441,3224.383,4792.63206508625,6609.69080445595
1995,"mys","Malaysia","ASEAN",37,0.46477,90110906.8699596,95976927.2237408,20725.374,4347.85431953892,4630.8900010075
1995,"arg","Argentina","MERCOSUR",42,0.390194,146181351.433623,258096424.106027,34833.168,4196.61373991659,7409.50188929204
1995,"jor","Jordan","ARAB LEAGUE",47,0.245919,7894083.6895116,6731655.4286795,4320.158,1827.26735677528,1558.19658185638
1995,"col","Colombia","AP",48,0.212431,117223747.433368,110292390.857939,36573.895,3205.12068603489,3015.60418593478
1995,"tha","Thailand","ASEAN",51,0.190147,139531385.503212,168997724.51983,58983.954,2365.58209548332,2865.14743517924
1995,"ven","Venezuela","MERCOSUR",55,0.163429,123574147.965416,74888883.3419724,22092.144,5593.57878372583,3389.84225985366
1995,"sau","Saudi Arabia","ARAB LEAGUE",56,0.148846,227810026.487647,142267647.6072,18567.343,12269.3929060096,7662.25127672818
1995,"lbn","Lebanon","ARAB LEAGUE",58,0.131945,16907168.295678,10965125.0760653,3033.406,5573.65822302653,3614.78980263944
1995,"pan","Panama","SICA",61,-0.0407885,9986639.9214636,9041902.91,2757.004,3622.27980861239,3279.61182138292
1995,"chl","Chile","AP",62,-0.0868762,80487479.8274801,74159566.0832104,14440.103,5573.88543748477,5135.66738985244
1995,"tun","Tunisia","ARAB LEAGUE",63,-0.0934382,19858379.7702,19795275.5855141,8982.649,2210.74871902487,2203.72359929839
1995,"per","Peru","AP",65,-0.155875,57183016.8437678,53666277.5147929,23939.261,2388.67093030849,2241.76834509607
1995,"are","United Arab Emirates","ARAB LEAGUE",66,-0.164771,101625305.989396,65743610.5494416,2346.305,43312.9137044826,28020.0615646481
